"Date","Price","High","Low","Close","Adj.Close","Volume","Price.bracket"
2020-06-12,224.789993,231.449997,216.75,219.520004,219.520004,8780400,"low"
2020-06-15,227.839996,239.589996,226.380005,239.020004,239.020004,13959100,"low"
2020-06-16,235.990005,243.5,231.820999,242.559998,242.559998,11333300,"low"
2020-06-17,243.179993,243.880005,235.119995,236.759995,236.759995,11704300,"low"
2020-06-18,240.389999,242.610001,238.220001,241.570007,241.570007,9340900,"low"
2020-06-19,241.639999,243.570007,238.703995,243.479996,243.479996,10077500,"low"
2020-06-22,247.464996,254.899994,247.289993,251.270004,251.270004,11093700,"medium"
2020-06-23,251.259995,254.774994,247.570007,252.809998,252.809998,8791500,"medium"
2020-06-24,254.5,258.75,248.600006,255.899994,255.899994,9862800,"medium"
2020-06-25,258.230011,260.290009,252.660004,259.51001,259.51001,7490500,"medium"
2020-06-26,260.519989,261.619995,250.360001,256.799988,256.799988,17142900,"medium"
2020-06-29,254.970001,255.899994,243.589996,248.559998,248.559998,8436400,"medium"
2020-06-30,249.869995,256.829987,248.350006,253.539993,253.539993,6305500,"medium"
2020-07-01,251.350006,261,247.210007,259.130005,259.130005,6803300,"medium"
2020-07-02,261,263.799988,258,261.73999,261.73999,5629000,"medium"
2020-07-06,265,275.079987,259.320007,261,261,12250200,"medium"
2020-07-07,261.549988,266.450012,258.100006,262.100006,262.100006,7819700,"medium"
2020-07-08,263.799988,268.528015,261.290009,266.320007,266.320007,6012900,"medium"
2020-07-09,269.01001,272.700012,264.220001,269.519989,269.519989,5396000,"medium"
2020-07-10,271.769989,278.160004,268.640015,275.869995,275.869995,6354800,"medium"
2020-07-13,278.630005,281,256.338013,260.299988,260.299988,9293000,"medium"
2020-07-14,260.959991,265.329987,240.449997,260.01001,260.01001,8713100,"medium"
2020-07-15,253.699997,257.5,248.119995,256.220001,256.220001,6073600,"medium"
2020-07-16,250.389999,253,243.429993,248.539993,248.539993,5420100,"medium"
2020-07-17,247.169998,250.936996,241.289993,246.539993,246.539993,4626600,"medium"
2020-07-20,246.487,271.350006,245.990005,268.579987,268.579987,9784900,"medium"
2020-07-21,268.75,269.75,258.200012,260.440002,260.440002,4756600,"medium"
2020-07-22,261.950012,265.399994,255.809998,261.179993,261.179993,4581600,"medium"
2020-07-23,260.839996,264.899994,249.210007,251.5,251.5,4589400,"medium"
2020-07-24,246.199997,250.210007,237.199997,246.559998,246.559998,4303200,"medium"
2020-07-27,249.279999,252.970001,246.220001,252.330002,252.330002,3328600,"medium"
2020-07-28,252.699997,258.910004,251.320007,252.179993,252.179993,3366200,"medium"
2020-07-29,255.550003,259.929993,251.149994,252.389999,252.389999,3333700,"medium"
2020-07-30,250.313995,256.325989,239.320007,250,250,7926100,"medium"
2020-07-31,253.5,255.199997,248.360001,253.910004,253.910004,3378800,"medium"
2020-08-03,256.829987,271.100006,256.109985,268,268,6779300,"medium"
2020-08-04,268,269.190002,262,267.339996,267.339996,3087300,"medium"
2020-08-05,266.290009,275.093994,262.519989,272.899994,272.899994,4514900,"medium"
2020-08-06,273.869995,274.480011,263.910004,268.25,268.25,3602900,"medium"
2020-08-07,266.450012,268,252.789993,258.730011,258.730011,5024700,"medium"
2020-08-10,259.140015,261.440002,244.539993,250,250,5714000,"medium"
2020-08-11,245.479996,245.479996,230,231.039993,231.039993,9730500,"medium"
2020-08-12,232.300003,239.399994,230.75,236.720001,236.720001,3924600,"low"
2020-08-13,238.149994,250.100006,238.149994,247.25,247.25,4749700,"low"
2020-08-14,249.440002,252.429993,242.399994,244.910004,244.910004,3662800,"medium"
2020-08-17,248.699997,267.940002,248.509995,266.149994,266.149994,8959200,"medium"
2020-08-18,271.720001,277.779999,265.5,276.799988,276.799988,6517000,"medium"
2020-08-19,274.684998,279.589996,270.321991,273.51001,273.51001,4674000,"medium"
2020-08-20,274.450012,290.880005,273.98999,290.690002,290.690002,9318400,"medium"
2020-08-21,291,295.970001,286.944,289.679993,289.679993,5250100,"medium"
2020-08-24,293,293.869995,274.105988,282.279999,282.279999,6463500,"medium"
2020-08-25,279,293.721985,275.809998,290.440002,290.440002,4602900,"medium"
2020-08-26,293,302,290.850006,295.269989,295.269989,5692100,"medium"
2020-08-27,295.690002,301.519989,290.329987,294.679993,294.679993,5560600,"medium"
2020-08-28,299.220001,303.579987,297.26001,299.269989,299.269989,5342300,"medium"
2020-08-31,304.01001,325.899994,301.269989,325.100006,325.100006,23468100,"medium"
2020-09-01,439.51001,478,410.679993,457.690002,457.690002,53226200,"high"
2020-09-02,445.670013,445.670013,410,423.559998,423.559998,18866800,"high"
2020-09-03,399.549988,409.899994,367,381.320007,381.320007,20304300,"high"
2020-09-04,375.5,386.01001,346.76001,369.890015,369.890015,13230100,"medium"
2020-09-08,350.700012,365.5,345.679993,350.880005,350.880005,7966500,"medium"
2020-09-09,369.75,394.799011,362.122986,389.649994,389.649994,17325800,"medium"
2020-09-10,400,407.820007,378.359985,384.480011,384.480011,11932100,"high"
2020-09-11,389.130005,400.75,373.049988,383,383,9297600,"medium"
2020-09-14,391.744995,404.359985,386.130005,403.51001,403.51001,7963100,"medium"
2020-09-15,410,413.5,391.049988,410.940002,410.940002,8495600,"high"
2020-09-16,406.273987,419.420013,404.220001,408.170013,408.170013,6739800,"high"
2020-09-17,389,417.820007,387,413.125,413.125,9260400,"medium"
2020-09-18,419.799988,442,407.5,438.730011,438.730011,22315700,"high"
2020-09-21,434,470,434,468.470001,468.470001,16843800,"high"
2020-09-22,477,494.899994,458.75,492.600006,492.600006,16440600,"high"
2020-09-23,489.48999,529.73999,483.252991,500.529999,500.529999,27051300,"high"
2020-09-24,487.01001,502.25,457.690002,464.980011,464.980011,17896600,"high"
2020-09-25,474.869995,500,474.869995,496.5,496.5,12906800,"high"
2020-09-28,502.410004,519.77002,479.570007,487.660004,487.660004,17621300,"high"
2020-09-29,488.130005,489.799988,463,465.5,465.5,15211300,"high"
2020-09-30,464.209991,481.554993,462,470.109985,470.109985,8971100,"high"
2020-10-01,477,483.730011,465,482.98999,482.98999,7859300,"high"
2020-10-02,485.005005,507.48999,481,482.230011,482.230011,12791700,"high"
2020-10-05,493.970001,496.899994,475.26001,485.369995,485.369995,7534700,"high"
2020-10-06,480.51001,487.899994,473.222992,478.25,478.25,6097700,"high"
2020-10-07,482.5,487.5,477.109985,480.609985,480.609985,4449500,"high"
2020-10-08,484,489.48999,475.579987,478.549988,478.549988,4193100,"high"
2020-10-09,487.98999,498.899994,484.079987,492.410004,492.410004,8719700,"high"
2020-10-12,501.429993,506.109985,490.477997,491.540009,491.540009,6979500,"high"
2020-10-13,494,520,493,518.789978,518.789978,8941500,"high"
2020-10-14,518.780029,519.799988,498.600006,509.25,509.25,8308900,"high"
2020-10-15,509.079987,540.049988,506.5,536.400024,536.400024,16520600,"high"
2020-10-16,544,565.450012,543.25,559,559,13745800,"high"
2020-10-19,572.5,588.840027,562.549988,568.340027,568.340027,15193200,"high"
2020-10-20,572.330017,575.690002,534.590027,537.02002,537.02002,12098200,"high"
2020-10-21,535.880005,551.659973,511.779999,513.190002,513.190002,9215400,"high"
2020-10-22,521.780029,530.429993,503.470001,520.539978,520.539978,8100900,"high"
2020-10-23,522.330017,527,505.410004,511.519989,511.519989,5377100,"high"
2020-10-26,520.489014,541.10498,510.309998,517.789978,517.789978,10080800,"high"
2020-10-27,525.219971,540,513.299988,538.98999,538.98999,7227600,"high"
2020-10-28,549.5,553.859009,511.5,516.01001,516.01001,8810100,"high"
2020-10-29,521.190002,525.455017,483.5,489.679993,489.679993,9207600,"high"
2020-10-30,481.5,495.950012,457.019989,460.910004,460.910004,8697800,"high"
2020-11-02,462.290009,477,440,453,453,8051900,"high"
2020-11-03,456.328003,461.880005,445.01001,451.51001,451.51001,6497000,"high"
2020-11-04,471.920013,484.940002,455.399994,483.700012,483.700012,8048500,"high"
2020-11-05,497.98999,499.350006,480.760986,496.730011,496.730011,6379900,"high"
2020-11-06,494.660004,505.880005,482.730011,500.109985,500.109985,4266000,"high"
2020-11-09,433,446.470001,402,413.23999,413.23999,18033500,"high"
2020-11-10,412.503998,414.450012,366.279999,376.01001,376.01001,20751900,"high"
2020-11-11,391.649994,419.799988,385,413.339996,413.339996,16691100,"medium"
2020-11-12,427.850006,435.75,419.609985,428.640015,428.640015,14910000,"high"
2020-11-13,425.98999,428.468994,396.869995,403.579987,403.579987,11732200,"high"
2020-11-16,382.600006,400.799988,375.100006,399.149994,399.149994,12054400,"medium"
2020-11-17,406.290009,411.5,396.320007,401.630005,401.630005,6972100,"high"
2020-11-18,399,423.5,390.220001,415.040009,415.040009,10974200,"high"
2020-11-19,408.98999,427.890015,407.5,414.290009,414.290009,8007000,"high"
2020-11-20,418.549988,445.299988,415.559998,439.600006,439.600006,12586600,"high"
2020-11-23,432.01001,436.513,417.880005,430.279999,430.279999,8486000,"high"
2020-11-24,421.505005,438.832001,420.01001,427.549988,427.549988,6148400,"high"
2020-11-25,435.850006,448.480011,433.329987,443.720001,443.720001,8763700,"high"
2020-11-27,453.98999,472.040009,449,471.609985,471.609985,7276400,"high"
2020-11-30,485.700012,486.829987,460,478.359985,478.359985,16646500,"high"
2020-12-01,434.720001,434.98999,401.720001,406.309998,406.309998,20916100,"high"
2020-12-02,399,424.549988,394.570007,412.859985,412.859985,10962800,"high"
2020-12-03,413,419.170013,405.019989,413.540009,413.540009,6306700,"high"
2020-12-04,409.26001,418.880005,408.186005,410.01001,410.01001,4447300,"high"
